,0
127587,0
127588,21
127589,0
127590,1
127591,0
127592,2
127593,0
127594,16
127595,0
127596,5
127597,0
127598,4
127599,0
127600,1
127601,0
127602,2
127603,0
127604,1
127605,0
127606,1
127607,0
127608,33
127609,0
127610,13
127611,0
127612,6
127613,0
127614,1
127615,0
127616,1
127617,0
127618,1
127619,0
127620,2
127621,0
127622,4
127623,0
127624,1
127625,0
127626,105
127627,0
127628,1
127629,0
127630,85
127631,0
127632,58
127633,0
127634,1
127635,0
127636,43
127637,0
127638,3
127639,0
127640,70
127641,0
127642,1
127643,0
127644,21
127645,0
127646,15
127647,0
127648,0
127649,0
127650,26
127651,0
127652,3
127653,0
127654,7
127655,0
127656,1
127657,0
127658,11
127659,0
127660,4
127661,0
127662,1
127663,0
127664,1
127665,0
127666,1
127667,0
127668,2
127669,0
127670,1
127671,0
127672,15
127673,0
127674,7
127675,0
127676,14
127677,0
127678,2
127679,0
127680,1
127681,0
127682,9
127683,0
127684,7
127685,0
127686,42
127687,0
127688,3
127689,0
127690,1
127691,0
127692,38
127693,0
127694,8
127695,0
127696,1
127697,0
127698,1
127699,0
127700,1
127701,0
127702,18
127703,0
127704,1
127705,0
127706,1
127707,0
127708,2
127709,0
127710,3
127711,0
127712,2
127713,0
127714,9
127715,0
127716,2
127717,0
127718,1
127719,0
127720,7
127721,0
127722,10168
127723,0
127724,1
127725,0
127726,1
127727,0
127728,7
127729,0
127730,1
127731,0
127732,2
127733,0
127734,3
127735,0
127736,1
127737,0
127738,3
127739,0
127740,2
127741,0
127742,4
127743,0
127744,15
127745,0
127746,10
127747,0
127748,15
127749,0
127750,1
127751,0
127752,1
127753,0
127754,4
127755,0
127756,2
127757,0
127758,40
127759,0
127760,15
127761,0
127762,1
127763,0
127764,1
127765,0
127766,206
127767,0
127768,9
127769,0
127770,1
127771,0
127772,3
127773,0
127774,1
127775,0
127776,1
127777,0
127778,12
127779,0
127780,1
127781,0
127782,38
127783,0
127784,1
127785,0
127786,1
127787,0
127788,7
127789,0
127790,97
127791,0
127792,15
127793,0
127794,3
127795,0
127796,11
127797,0
127798,3
127799,0
127800,9
127801,0
127802,3
127803,0
127804,2
127805,0
127806,1
127807,0
127808,3
127809,0
127810,1
127811,0
127812,32
127813,0
127814,20
127815,0
127816,1
127817,0
127818,15
127819,0
127820,5
127821,0
127822,2
127823,0
127824,1
127825,0
127826,2
127827,0
127828,1
127829,0
127830,17
127831,0
127832,1
127833,0
127834,2
127835,0
127836,1
127837,0
127838,155
127839,0
127840,9
127841,0
127842,7
127843,0
127844,1
127845,0
127846,1
127847,0
127848,1
127849,0
127850,1
127851,0
127852,4
127853,0
127854,3
127855,0
127856,2
127857,0
127858,1
127859,0
127860,1
127861,0
127862,25
127863,0
127864,1
127865,0
127866,68
127867,0
127868,2
127869,0
127870,1
127871,0
127872,1
127873,0
127874,5
127875,0
127876,4
127877,0
127878,10
127879,0
127880,31
127881,0
127882,3
127883,0
127884,1
127885,0
127886,13
127887,0
127888,13
127889,0
127890,4
127891,0
127892,1
127893,0
127894,27
127895,0
127896,1
127897,0
127898,1
127899,0
127900,1
127901,0
127902,1
127903,0
127904,1
127905,0
127906,1
127907,0
127908,1
127909,0
127910,1
127911,0
127912,55
127913,0
127914,3
127915,0
127916,2
127917,0
127918,184
127919,0
127920,1
127921,0
127922,1
127923,0
127924,10
127925,0
127926,16
127927,0
127928,1
127929,0
127930,1
127931,0
127932,1
127933,0
127934,19
127935,0
127936,9
127937,0
127938,3
127939,0
127940,44
127941,0
127942,1
127943,0
127944,4
127945,0
127946,289
127947,0
127948,7
127949,0
127950,3
127951,0
127952,18
127953,0
127954,1
127955,0
127956,1
127957,0
127958,2
127959,0
127960,16
127961,0
127962,4
127963,0
127964,30
127965,0
127966,244
127967,0
127968,6
127969,0
127970,1
127971,0
127972,1
127973,0
127974,1
127975,0
127976,2
127977,0
127978,1
127979,0
127980,1
127981,0
127982,8
127983,0
127984,68
127985,0
127986,2
127987,0
127988,13
127989,0
127990,154
127991,0
127992,306
127993,0
127994,4
127995,0
127996,3
127997,0
127998,3
127999,0
128000,1
128001,0
128002,2
128003,0
128004,1
128005,0
128006,1
128007,0
128008,42
128009,0
128010,13
128011,0
128012,70
128013,0
128014,1
128015,0
128016,6
128017,0
128018,1
128019,0
128020,1
128021,0
128022,1
128023,0
128024,3
128025,0
128026,6
128027,0
128028,5
128029,0
128030,64
128031,0
128032,3
128033,0
128034,100
128035,0
128036,1
128037,0
128038,1
128039,0
128040,6
128041,0
128042,7
128043,0
128044,1
128045,0
128046,2
128047,0
128048,8
128049,0
128050,11
128051,0
128052,1
128053,0
128054,10
128055,0
128056,1
128057,0
128058,7
128059,0
128060,163
128061,0
128062,2
128063,0
128064,1
128065,0
128066,1
128067,0
128068,1
128069,0
128070,1
128071,0
128072,3
128073,0
128074,2
128075,0
128076,1
128077,0
128078,2
128079,0
128080,1
128081,0
128082,4
128083,0
128084,4
128085,0
128086,70
128087,0
128088,21
128089,0
128090,35
128091,0
128092,1
128093,0
128094,7
128095,0
128096,1
128097,0
128098,3
128099,0
128100,1
128101,0
128102,5
128103,0
128104,6
128105,0
128106,3
128107,0
128108,12
128109,0
128110,25
128111,0
128112,2
128113,0
128114,1
128115,0
128116,4
128117,0
128118,1
128119,0
128120,8
128121,0
128122,1
128123,0
128124,41
128125,0
128126,6
128127,0
128128,1
128129,0
128130,1
128131,0
128132,1
128133,0
128134,1
128135,0
128136,19
128137,0
128138,2
128139,0
128140,1
128141,0
128142,1
128143,0
128144,27
128145,0
128146,29
128147,0
128148,12
128149,0
128150,1
128151,0
128152,1
128153,0
128154,1
128155,0
128156,1
128157,0
128158,1
128159,0
128160,3
128161,0
128162,6
128163,0
128164,56
128165,0
128166,1
128167,0
128168,1
128169,0
128170,61
128171,0
128172,27
128173,0
128174,2
128175,0
128176,12
128177,0
128178,35
128179,0
128180,1
128181,0
128182,3
128183,0
128184,4
128185,0
128186,1
128187,0
128188,1
128189,0
128190,2
128191,0
128192,1
128193,0
128194,1
128195,0
128196,47
128197,0
128198,1
128199,0
128200,1
128201,0
128202,1
128203,0
128204,1
128205,0
128206,1
128207,0
128208,10
128209,0
128210,1
128211,0
128212,4
128213,0
128214,4
128215,0
128216,1
128217,0
128218,2
128219,0
128220,5
128221,0
128222,52
128223,0
128224,1
128225,0
128226,10
128227,0
128228,1
128229,0
128230,3
128231,0
128232,3
128233,0
128234,7
128235,0
128236,2
128237,0
128238,1
128239,0
128240,4
128241,0
128242,10
128243,0
128244,1
128245,0
128246,54
128247,0
128248,1
128249,0
128250,1
128251,0
128252,1
128253,0
128254,1
128255,0
128256,2
128257,0
128258,1
128259,0
128260,11
128261,0
128262,2
128263,0
128264,5
128265,0
128266,4
128267,0
128268,1
128269,0
128270,2
128271,0
128272,2
128273,0
128274,5
128275,0
128276,14
128277,0
128278,1
128279,0
128280,1
128281,0
128282,3
128283,0
128284,4
128285,0
128286,1
128287,0
128288,220
128289,0
128290,1
128291,0
128292,18
128293,0
128294,4
128295,0
128296,92
128297,0
128298,17
128299,0
128300,4
128301,0
128302,1
128303,0
128304,42
128305,0
128306,1
128307,0
128308,10
128309,0
128310,1
128311,0
128312,1
128313,0
128314,2
128315,0
128316,1
128317,0
128318,3
128319,0
128320,1
128321,0
128322,71
128323,0
128324,1
128325,0
128326,4
128327,0
128328,10
128329,0
128330,8
128331,0
128332,1
128333,0
128334,6
128335,0
128336,5
128337,0
128338,8
128339,0
128340,50
128341,0
128342,1
128343,0
128344,2
128345,0
128346,1
128347,0
128348,1
128349,0
128350,2
128351,0
128352,4
128353,0
128354,1
128355,0
128356,1
128357,0
128358,1
128359,0
128360,1
128361,0
128362,48
128363,0
128364,3
128365,0
128366,9
128367,0
128368,167
128369,0
128370,462
128371,0
128372,4
128373,0
128374,1
128375,0
128376,1
128377,0
128378,2
128379,0
128380,3
128381,0
128382,4
128383,0
128384,1
128385,0
128386,7
128387,0
128388,6
128389,0
128390,2
128391,0
128392,3
128393,0
128394,1
128395,0
128396,17
128397,0
128398,1
128399,0
128400,1
128401,0
128402,1
128403,0
128404,2
128405,0
128406,1
128407,0
128408,7
128409,0
128410,3
128411,0
128412,88
128413,0
128414,4
128415,0
128416,10
128417,0
128418,2
128419,0
128420,24
128421,0
128422,6
128423,0
128424,5
128425,0
128426,22
128427,0
128428,63
128429,0
128430,4
128431,0
128432,46
128433,0
128434,3
128435,0
128436,5
128437,0
128438,1
128439,0
128440,1
128441,0
128442,3
128443,0
128444,2
128445,0
128446,1
128447,0
128448,1
128449,0
128450,9
128451,0
128452,23
128453,0
128454,15
128455,0
128456,37
128457,0
128458,2
128459,0
128460,4
128461,0
128462,4
128463,0
128464,4
128465,0
128466,2
128467,0
128468,8
128469,0
128470,0
128471,0
128472,5
128473,0
128474,31
128475,0
128476,3
128477,0
128478,1
128479,0
128480,3
128481,0
128482,1
128483,0
128484,2
128485,0
128486,2
128487,0
128488,1
128489,0
128490,8
128491,0
128492,6
128493,0
128494,12
128495,0
128496,46
128497,0
128498,1
128499,0
128500,52
128501,0
128502,3
128503,0
128504,1
128505,0
128506,4
128507,0
128508,1
128509,0
128510,3
128511,0
128512,21
128513,0
128514,14
128515,0
128516,2
128517,0
128518,1
128519,0
128520,2
128521,0
128522,3
128523,0
128524,167
128525,0
128526,8
128527,0
128528,2
128529,0
128530,1
128531,0
128532,1
128533,0
128534,1
128535,0
128536,4
128537,0
128538,15
128539,0
128540,11
128541,0
128542,2
128543,0
128544,53
128545,0
128546,1
128547,0
128548,1
128549,0
128550,1
128551,0
128552,1
128553,0
128554,3
128555,0
128556,1
128557,0
128558,1
128559,0
128560,1
128561,0
128562,2
128563,0
128564,2
128565,0
128566,7
128567,0
128568,2
128569,0
128570,1
128571,0
128572,1
128573,0
128574,7
128575,0
128576,5
128577,0
128578,1
128579,0
128580,2
128581,0
128582,3
128583,0
128584,1
128585,0
128586,1
128587,0
128588,2
128589,0
128590,2
128591,0
128592,1
128593,0
128594,3
128595,0
128596,1
128597,0
128598,1
128599,0
128600,1
128601,0
128602,3
128603,0
128604,2
128605,0
128606,31
128607,0
128608,1
128609,0
128610,24
128611,0
128612,2
128613,0
128614,398
128615,0
128616,2
128617,0
128618,12
128619,0
128620,1
128621,0
128622,1
128623,0
128624,2
128625,0
128626,13
128627,0
128628,2
128629,0
128630,3
128631,0
128632,10
128633,0
128634,5
128635,0
128636,6
128637,0
128638,1
128639,0
128640,2
128641,0
128642,1
128643,0
128644,1
128645,0
128646,2
128647,0
128648,59
128649,0
128650,1
128651,0
128652,1
128653,0
128654,9
128655,0
128656,5
128657,0
128658,7
128659,0
128660,3
128661,0
128662,1
128663,0
128664,60
128665,0
128666,60
128667,0
128668,2
128669,0
128670,1
128671,0
128672,5
128673,0
128674,24
128675,0
128676,2
128677,0
128678,1
128679,0
128680,6
128681,0
128682,4
128683,0
128684,20
128685,0
128686,143
128687,0
128688,21
128689,0
128690,7
128691,0
128692,15
128693,0
128694,1
128695,0
128696,1
128697,0
128698,7
128699,0
128700,3
128701,0
128702,1
128703,0
128704,1
128705,0
128706,149
128707,0
128708,22
128709,0
128710,1
128711,0
128712,15
128713,0
128714,1
128715,0
128716,57
128717,0
128718,12
128719,0
128720,1
128721,0
128722,1
128723,0
128724,2
128725,0
128726,36
128727,0
128728,1
128729,0
128730,1
128731,0
128732,107
128733,0
128734,7
128735,0
128736,1
128737,0
128738,28
128739,0
128740,1
128741,0
128742,1
128743,0
128744,1
128745,0
128746,22
128747,0
128748,1
128749,0
128750,15
128751,0
128752,1
128753,0
128754,1
128755,0
128756,1
128757,0
128758,6
128759,0
128760,11
128761,0
128762,3
128763,0
128764,6
128765,0
128766,1
128767,0
128768,81
128769,0
128770,1
128771,0
128772,1
128773,0
128774,1
128775,0
128776,4
128777,0
128778,6
128779,0
128780,1
128781,0
128782,2
128783,0
128784,4
128785,0
128786,4
128787,0
128788,18
128789,0
128790,1
128791,0
128792,1
128793,0
128794,16
128795,0
128796,1
128797,0
128798,574
128799,0
128800,1
128801,0
128802,1
128803,0
128804,1
128805,0
128806,1
128807,0
128808,1
128809,0
128810,2
128811,0
128812,11
128813,0
128814,5
128815,0
128816,199
128817,0
128818,1
128819,0
128820,2
128821,0
128822,1
128823,0
128824,6
128825,0
128826,9
128827,0
128828,1
128829,0
128830,2
128831,0
128832,1
128833,0
128834,1
128835,0
128836,279
128837,0
128838,1
128839,0
128840,5
128841,0
128842,2
128843,0
128844,5
128845,0
128846,5
128847,0
128848,7
128849,0
128850,1
128851,0
128852,12
128853,0
128854,1
128855,0
128856,5
128857,0
128858,1
128859,0
128860,6
128861,0
128862,1
128863,0
128864,1
128865,0
128866,7
128867,0
128868,1
128869,0
128870,1
128871,0
128872,2
128873,0
128874,1
128875,0
128876,1
128877,0
128878,17
128879,0
128880,2
128881,0
128882,2
128883,0
128884,1
128885,0
128886,54
128887,0
128888,2
128889,0
128890,7
128891,0
128892,1
128893,0
128894,307
128895,0
128896,1
128897,0
128898,4
128899,0
128900,1
128901,0
128902,14
128903,0
128904,1
128905,0
128906,1
128907,0
128908,1
128909,0
128910,1
128911,0
128912,358
128913,0
128914,26
128915,0
128916,4
128917,0
128918,60
128919,0
128920,1
128921,0
128922,1
128923,0
128924,1
128925,0
128926,10
128927,0
128928,44
128929,0
128930,1
128931,0
128932,1
128933,0
128934,1
128935,0
128936,13
128937,0
128938,25
128939,0
128940,6
128941,0
128942,1
128943,0
128944,9
128945,0
128946,1
128947,0
128948,2
128949,0
128950,6
128951,0
128952,4
128953,0
128954,3
128955,0
128956,3
128957,0
128958,1
128959,0
128960,1
128961,0
128962,1
128963,0
128964,1
128965,0
128966,2
128967,0
128968,1
128969,0
128970,1
128971,0
128972,2
128973,0
128974,14
128975,0
128976,23
128977,0
128978,5
128979,0
128980,4
128981,0
128982,5
128983,0
128984,1
128985,0
128986,9
128987,0
128988,1
128989,0
128990,7
128991,0
128992,1
128993,0
128994,20
128995,0
128996,1
128997,0
128998,7
128999,0
129000,3
129001,0
129002,1
129003,0
129004,59
129005,0
129006,10
129007,0
129008,1
129009,0
129010,1
129011,0
129012,2
129013,0
129014,2
129015,0
129016,17
129017,0
129018,5
129019,0
129020,3
129021,0
129022,2
129023,0
129024,1
129025,0
129026,8
129027,0
129028,2
129029,0
129030,0
129031,0
129032,2
129033,0
129034,1
129035,0
129036,1
129037,0
129038,1
129039,0
129040,20
129041,0
129042,1
129043,0
129044,2
129045,0
129046,51
129047,0
129048,1
129049,0
129050,4
129051,0
129052,21
129053,0
129054,1
129055,0
129056,10
129057,0
129058,40
129059,0
129060,0
129061,0
129062,1
129063,0
129064,1
129065,0
129066,3
129067,0
129068,1
129069,0
129070,1
129071,0
129072,6
129073,0
129074,1
129075,0
129076,1
129077,0
129078,1
129079,0
129080,9
129081,0
129082,2
129083,0
129084,8
129085,0
129086,1
129087,0
129088,7
129089,0
129090,3
129091,0
129092,21
129093,0
129094,5
129095,0
129096,5
129097,0
129098,3
129099,0
129100,1
129101,0
129102,0
129103,0
129104,1
129105,0
129106,1
129107,0
129108,1
129109,0
129110,29
129111,0
129112,324
129113,0
129114,1
129115,0
129116,5
129117,0
129118,1
129119,0
129120,3
129121,0
129122,3
129123,0
129124,3
129125,0
129126,1
129127,0
129128,1
129129,0
129130,2
129131,0
129132,13
129133,0
129134,3
129135,0
129136,10
129137,0
129138,1
129139,0
129140,1
129141,0
129142,12
129143,0
129144,6
129145,0
129146,8
129147,0
129148,7
129149,0
129150,10
129151,0
129152,1
129153,0
129154,1
129155,0
129156,1
129157,0
129158,10
129159,0
129160,97
129161,0
129162,1
129163,0
129164,1
129165,0
129166,35
129167,0
129168,2
129169,0
129170,10
129171,0
129172,42
129173,0
129174,2
129175,0
129176,1
129177,0
129178,2
129179,0
129180,2
129181,0
129182,80
129183,0
129184,14
129185,0
129186,10
129187,0
129188,0
129189,0
129190,2
129191,0
129192,1
129193,0
129194,5
129195,0
129196,1
129197,0
129198,2
129199,0
129200,1
129201,0
129202,3
129203,0
129204,3
129205,0
129206,1
129207,0
129208,1
129209,0
129210,28
129211,0
129212,5
129213,0
129214,1
129215,0
129216,1
129217,0
129218,1
129219,0
129220,2
129221,0
129222,6
129223,0
129224,1
129225,0
129226,6
129227,0
129228,1
129229,0
129230,11
129231,0
129232,1
129233,0
129234,18
129235,0
129236,1
129237,0
129238,1
129239,0
129240,4
129241,0
129242,2
129243,0
129244,1
129245,0
129246,13
129247,0
129248,1
129249,0
129250,1
129251,0
129252,2
129253,0
129254,16
129255,0
129256,6
129257,0
129258,1
129259,0
129260,4
129261,0
129262,1
129263,0
129264,2
129265,0
129266,1
129267,0
129268,1
129269,0
129270,1
129271,0
129272,1
129273,0
129274,61
129275,0
129276,5
129277,0
129278,14
129279,0
129280,2
129281,0
129282,1
129283,0
129284,19
129285,0
129286,1
129287,0
129288,1
129289,0
129290,7
129291,0
129292,1
129293,0
129294,1
129295,0
129296,1
129297,0
129298,1
129299,0
129300,58
129301,0
129302,7
129303,0
129304,1
129305,0
129306,16
129307,0
129308,2
129309,0
129310,6
129311,0
129312,1
129313,0
129314,2
129315,0
129316,47
129317,0
129318,1
129319,0
129320,4
129321,0
129322,5
129323,0
129324,1
129325,0
129326,1
129327,0
129328,5
129329,0
129330,1
129331,0
129332,2
129333,0
129334,22
129335,0
129336,2
129337,0
129338,23
129339,0
129340,1
129341,0
129342,32
129343,0
129344,13
129345,0
129346,23
129347,0
129348,1
129349,0
129350,3
129351,0
129352,3
129353,0
129354,1
129355,0
129356,4
129357,0
129358,1
129359,0
129360,12
129361,0
129362,1
129363,0
129364,10
129365,0
129366,4
129367,0
129368,2
129369,0
129370,3
129371,0
129372,85
129373,0
129374,4
129375,0
129376,7
129377,0
129378,2
129379,0
129380,1
129381,0
129382,11
129383,0
129384,1
129385,0
129386,64
129387,0
129388,4
129389,0
129390,1
129391,0
129392,1
129393,0
129394,3
129395,0
129396,9
129397,0
129398,1
129399,0
129400,1
129401,0
129402,1
129403,0
129404,1
129405,0
129406,1
129407,0
129408,80
129409,0
129410,4
129411,0
129412,3
129413,0
129414,1
129415,0
129416,8
129417,0
129418,3
129419,0
129420,1
129421,0
129422,1
129423,0
129424,1
129425,0
129426,1
129427,0
129428,5
129429,0
129430,0
129431,0
129432,14
129433,0
129434,9
129435,0
129436,1
129437,0
129438,2
129439,0
129440,1
129441,0
129442,1
129443,0
129444,4
129445,0
129446,7
129447,0
129448,2
129449,0
129450,10
129451,0
129452,3
129453,0
129454,3
129455,0
129456,1
129457,0
129458,7
129459,0
129460,1
129461,0
129462,1
129463,0
129464,2
129465,0
129466,1
129467,0
129468,12
129469,0
129470,1
129471,0
129472,3
129473,0
129474,3
129475,0
129476,1
129477,0
129478,1
129479,0
129480,2
129481,0
129482,2
129483,0
129484,4
129485,0
129486,3
129487,0
129488,1
129489,0
129490,1
129491,0
129492,1
129493,0
129494,4
129495,0
129496,10
129497,0
129498,1
129499,0
129500,58
129501,0
129502,15
129503,0
129504,3
129505,0
129506,7
129507,0
129508,11
129509,0
129510,2
129511,0
129512,3
129513,0
129514,7
129515,0
129516,18
129517,0
129518,44
129519,0
129520,1
129521,0
129522,67
129523,0
129524,3
129525,0
129526,5
129527,0
129528,30
129529,0
129530,17
129531,0
129532,6
129533,0
129534,3
129535,0
129536,1
129537,0
129538,16
129539,0
129540,15
129541,0
129542,1
129543,0
129544,37
129545,0
129546,3
129547,0
129548,1
129549,0
129550,1
129551,0
129552,3
129553,0
129554,45
129555,0
129556,43
129557,0
129558,167
129559,0
129560,4
129561,0
129562,5
129563,0
129564,1
129565,0
129566,1
129567,0
129568,29
129569,0
129570,22
129571,0
129572,2
129573,0
129574,74
129575,0
129576,2
129577,0
129578,3
129579,0
129580,11
129581,0
129582,3
129583,0
129584,3
129585,0
129586,2
129587,0
129588,1
129589,0
129590,77
129591,0
129592,7
129593,0
129594,24
129595,0
129596,16
129597,0
129598,1
129599,0
129600,25
129601,0
129602,1
129603,0
129604,1
129605,0
129606,1
129607,0
129608,6
129609,0
129610,67
129611,0
129612,1
129613,0
129614,4
129615,0
129616,2
129617,0
129618,3
129619,0
129620,1
129621,0
129622,1
129623,0
129624,1
129625,0
129626,3
129627,0
129628,1
129629,0
129630,2
129631,0
129632,1
129633,0
129634,3
129635,0
129636,3
129637,0
129638,1
129639,0
129640,5
129641,0
129642,1
129643,0
129644,25
129645,0
129646,1
129647,0
129648,15
129649,0
129650,2
129651,0
129652,3
129653,0
129654,8
129655,0
129656,3
129657,0
129658,1
129659,0
129660,5
129661,0
129662,2
129663,0
129664,27
129665,0
129666,155
129667,0
129668,23
129669,0
129670,2
129671,0
129672,3
129673,0
129674,29
129675,0
129676,20
129677,0
129678,212
129679,0
129680,7
129681,0
129682,1
129683,0
129684,9
129685,0
129686,1
129687,0
129688,2
129689,0
129690,43
129691,0
129692,1
129693,0
129694,2
129695,0
129696,1
129697,0
129698,9
129699,0
129700,1
129701,0
129702,7
129703,0
129704,1
129705,0
129706,31
129707,0
129708,1
129709,0
129710,4
129711,0
129712,1
129713,0
129714,1
129715,0
129716,1
129717,0
129718,7
129719,0
129720,42
129721,0
129722,5
129723,0
129724,61
129725,0
129726,3
129727,0
129728,2
129729,0
129730,126
129731,0
129732,1
129733,0
129734,7
129735,0
129736,5
129737,0
129738,18
129739,0
129740,2
129741,0
129742,15
129743,0
129744,3
129745,0
129746,16
129747,0
129748,136
129749,0
129750,2
129751,0
129752,2
129753,0
129754,2
129755,0
129756,1
129757,0
129758,2
129759,0
129760,1
129761,0
129762,22
129763,0
129764,1
129765,0
129766,1
129767,0
129768,9
129769,0
129770,27
129771,0
129772,6
129773,0
129774,1
129775,0
129776,1
129777,0
129778,1
129779,0
129780,1
129781,0
129782,7
129783,0
129784,12
129785,0
129786,1
129787,0
129788,1
129789,0
129790,12
129791,0
129792,40
129793,0
129794,2
129795,0
129796,1
129797,0
129798,3
129799,0
129800,2
129801,0
129802,1
129803,0
129804,15
129805,0
129806,9
129807,0
129808,3
129809,0
129810,2
129811,0
129812,9
129813,0
129814,1
129815,0
129816,14
129817,0
129818,149
129819,0
129820,21
129821,0
129822,4
129823,0
129824,1
129825,0
129826,1
129827,0
129828,1
129829,0
129830,2
129831,0
129832,1
129833,0
129834,2
129835,0
129836,20
129837,0
129838,1
129839,0
129840,276
129841,0
129842,1
129843,0
129844,1
129845,0
129846,1
129847,0
129848,4
129849,0
129850,3
129851,0
129852,1
129853,0
129854,1
129855,0
129856,1
129857,0
129858,2
129859,0
129860,1
129861,0
129862,47
129863,0
129864,3
129865,0
129866,1
129867,0
129868,32
129869,0
129870,1
129871,0
129872,2
129873,0
129874,3
129875,0
129876,62
129877,0
129878,1
129879,0
129880,1
129881,0
129882,1
129883,0
129884,1
129885,0
129886,1
129887,0
129888,13
129889,0
129890,1
129891,0
129892,1
129893,0
129894,1
129895,0
129896,2
129897,0
129898,29
129899,0
129900,2
129901,0
129902,4
129903,0
129904,8
129905,0
129906,1
129907,0
129908,7
129909,0
129910,1
129911,0
129912,12
129913,0
129914,3
129915,0
129916,5
129917,0
129918,1
129919,0
129920,1
129921,0
129922,10
129923,0
129924,20
129925,0
129926,11
129927,0
129928,45
129929,0
129930,1
129931,0
129932,1
129933,0
129934,4
129935,0
129936,1
129937,0
129938,1
129939,0
129940,1
129941,0
129942,1
129943,0
129944,28
129945,0
129946,10
129947,0
129948,22
129949,0
129950,1
129951,0
129952,12
129953,0
129954,55
129955,0
129956,48
129957,0
129958,1
129959,0
129960,1
129961,0
129962,18
129963,0
129964,1
129965,0
129966,2
129967,0
129968,13
129969,0
129970,2
129971,0
129972,10
129973,0
129974,82
129975,0
129976,11
129977,0
129978,11
129979,0
129980,1
129981,0
129982,1
129983,0
129984,1
129985,0
129986,1
129987,0
129988,1
129989,0
129990,16
129991,0
129992,5
129993,0
129994,7
129995,0
129996,1
129997,0
129998,3
129999,0
130000,1
130001,0
130002,1
130003,0
130004,3
130005,0
130006,82
130007,0
130008,1
130009,0
130010,1
130011,0
130012,1
130013,0
130014,9
130015,0
130016,1
130017,0
130018,1
130019,0
130020,5
130021,0
130022,6
130023,0
130024,1
130025,0
130026,1
130027,0
130028,45
130029,0
130030,2
130031,0
130032,1
130033,0
130034,1
130035,0
130036,2
130037,0
130038,2
130039,0
130040,2
130041,0
130042,2
130043,0
130044,1
130045,0
130046,1
130047,0
130048,1
130049,0
130050,1
130051,0
130052,1
130053,0
130054,1
130055,0
130056,5
130057,0
130058,1
130059,0
130060,3
130061,0
130062,1
130063,0
130064,2
130065,0
130066,106
130067,0
130068,1
130069,0
130070,2
130071,0
130072,1
130073,0
130074,43
130075,0
130076,1
130077,0
130078,1
130079,0
130080,25
130081,0
130082,6
130083,0
130084,4
130085,0
130086,1
130087,0
130088,1
130089,0
130090,4
130091,0
130092,1
130093,0
130094,6
130095,0
130096,1
130097,0
130098,8
130099,0
130100,1
130101,0
130102,1
130103,0
130104,24
130105,0
130106,11
130107,0
130108,1
130109,0
130110,1
130111,0
130112,1
130113,0
130114,185
130115,0
130116,1
130117,0
130118,1
130119,0
130120,5
130121,0
130122,1
130123,0
130124,1
130125,0
130126,1
130127,0
130128,16
130129,0
130130,8
130131,0
130132,1
130133,0
130134,1
130135,0
130136,1
130137,0
130138,1
130139,0
130140,1
130141,0
130142,5
130143,0
130144,1
130145,0
130146,2
130147,0
130148,17
130149,0
130150,4
130151,0
130152,2
130153,0
130154,82
130155,0
130156,2
130157,0
130158,1
130159,0
130160,3
130161,0
130162,6
130163,0
130164,2
130165,0
130166,2
130167,0
130168,1
130169,0
130170,48
130171,0
130172,4
130173,0
130174,2
130175,0
130176,2
130177,0
130178,37
130179,0
130180,1
130181,0
130182,25
130183,0
130184,4
130185,0
130186,1
130187,0
130188,5
130189,0
130190,1
130191,0
130192,7
130193,0
130194,3
130195,0
130196,5
130197,0
130198,1
130199,0
130200,3
130201,0
130202,1
130203,0
130204,2
130205,0
130206,1
130207,0
130208,1
130209,0
130210,14
130211,0
130212,2
130213,0
130214,1
130215,0
130216,1
130217,0
130218,1
130219,0
130220,5
130221,0
130222,2
130223,0
130224,2
130225,0
130226,5
130227,0
130228,110
130229,0
130230,4
130231,0
130232,1
130233,0
130234,1
130235,0
130236,28
130237,0
130238,27
130239,0
130240,13
130241,0
130242,1
130243,0
130244,3
130245,0
130246,1
130247,0
130248,1
130249,0
130250,1
130251,0
130252,21
130253,0
130254,2
130255,0
130256,24
130257,0
130258,17
130259,0
130260,1
130261,0
130262,2
130263,0
130264,1
130265,0
130266,5
130267,0
130268,1
130269,0
130270,2
130271,0
130272,1
130273,0
130274,42
130275,0
130276,10
130277,0
130278,60
130279,0
130280,2
130281,0
130282,1
130283,0
130284,6
130285,0
130286,1
130287,0
130288,1
130289,0
130290,2
130291,0
130292,2
130293,0
130294,2
130295,0
130296,12
130297,0
130298,1
130299,0
130300,1
130301,0
130302,8
130303,0
130304,6
130305,0
130306,24
130307,0
130308,3
130309,0
130310,5
130311,0
130312,2
130313,0
130314,2
130315,0
130316,1
130317,0
130318,31
130319,0
130320,1
130321,0
130322,2
130323,0
130324,7
130325,0
130326,4
130327,0
130328,1
130329,0
130330,1
130331,0
130332,1
130333,0
130334,1
130335,0
130336,2
130337,0
130338,1
130339,0
130340,6
130341,0
130342,10
130343,0
130344,12
130345,0
130346,2
130347,0
130348,3
130349,0
130350,1
130351,0
130352,1
130353,0
130354,23
130355,0
130356,1
130357,0
130358,1
130359,0
130360,1
130361,0
130362,14
130363,0
130364,1
130365,0
130366,1
130367,0
130368,83
130369,0
130370,1
130371,0
130372,1
130373,0
130374,18
130375,0
130376,3
130377,0
130378,1
130379,0
130380,2
130381,0
130382,53
130383,0
130384,74
130385,0
