,0
328,https://mubi.com/en/lists/one-location-films
329,https://mubi.com/en/lists/french-teen-movies
330,https://mubi.com/en/lists/apursansars-documentary-film-canon
331,https://mubi.com/en/lists/dyke-cinema
332,https://mubi.com/en/lists/guillermo-del-toro-68be3d8e-32bc-4db6-ae0a-a95d01093e85
333,https://mubi.com/en/lists/paris
334,https://mubi.com/en/lists/art-of-the-future-best-arthouseexperimental-science-fiction-films
335,https://mubi.com/en/lists/jazz-on-film
336,https://mubi.com/en/lists/fuori-orario-cose-mai-viste-e-la-magnifica-ossessione
337,https://mubi.com/en/lists/brasil--14
338,https://mubi.com/en/lists/101-ways-of-looking-at-death
339,https://mubi.com/en/lists/edgar-wright-s-100-favourite-horror-movies
340,https://mubi.com/en/lists/short-indian-films
341,https://mubi.com/en/lists/curated-by-hedi-slimane
342,https://mubi.com/en/lists/cine-colombiano-la-historia-sin-fin
343,https://mubi.com/en/lists/whorror
344,https://mubi.com/en/lists/architecture-on-screen-2000-2009
345,https://mubi.com/en/lists/the-55-best-russian-and-soviet-films
346,https://mubi.com/en/lists/black-cinema-in-the-aftermath-of-spike-lee
347,https://mubi.com/en/lists/dostoevsky-dostoievski-dostojewski-%D0%B4%D0%BE%D1%81%D1%82%D0%BE%D0%B5%D0%B2%D1%81%D0%BA%D0%B8%D0%B9
348,https://mubi.com/en/lists/violent-pink-co
349,https://mubi.com/en/lists/favorite-films-noir
350,https://mubi.com/en/lists/shorts-for-study
351,https://mubi.com/en/lists/drags-genderbender-crossdresser-and-transgenders
352,https://mubi.com/en/lists/introductory-course-in-experimental-film
353,https://mubi.com/en/lists/disability-in-film
354,https://mubi.com/en/lists/mexico--8
355,https://mubi.com/en/lists/pioche
356,https://mubi.com/en/lists/serbian-cinema-74e1eab0-d77a-4e8c-8680-98c30beb9021
357,https://mubi.com/en/lists/afro-futurism
358,https://mubi.com/en/lists/the-ultimate-must-see-movie-list
359,https://mubi.com/en/lists/the-best-of-new-norwegian-cinema
360,https://mubi.com/en/lists/cinema-of-prayoga-indian-avant-garde-cinema
361,https://mubi.com/en/lists/the-100-best-soviet-union-films
362,https://mubi.com/en/lists/music--documentaries-musicals-fictions-biopics
363,https://mubi.com/en/lists/films-directed-by-french-women
364,https://mubi.com/en/lists/queer-films-personal-list
365,https://mubi.com/en/lists/boys-who-love-boys-who-love-boys
366,https://mubi.com/en/lists/city-symphonies
